koi_period,koi_period_err1,koi_time0bk_err1,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_depth,koi_depth_err1,koi_prad,koi_prad_err1,koi_teq,koi_insol,koi_insol_err1,koi_model_snr,koi_tce_plnt_num,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_disposition_encoded
0.960843605,3.699e-06,0.00316,1.143,0.951,-0.126,3.22,0.195,141.7,6.8,19.15,5.4,1904.0,3120.32,2604.65,25.5,1.0,0.087,-0.188,1.129,0.318,-0.159,0
4.206109,0.0001094,0.0167,0.607,0.007,-0.489,5.16,0.533,120.0,12.3,0.91,0.17,999.0,235.01,136.8,11.9,1.0,0.08,-0.12,0.802,0.149,-0.092,0
0.962590772,4.63e-07,0.000406,1.236,3.593,-0.047,1.2569,0.0226,1021.6,12.3,31.51,10.18,2026.0,3989.37,3907.36,90.4,1.0,0.067,-0.216,1.062,0.343,-0.137,0
13.3997555,0.0001208,0.00667,0.375,0.077,-0.375,3.534,0.188,167.3,14.1,1.51,0.46,886.0,145.65,126.7,13.6,1.0,0.062,-0.188,1.15,0.35,-0.14,2
2.49385348,1.181e-05,0.00372,0.331,0.12,-0.331,1.414,0.116,46.9,4.7,0.59,0.06,1251.0,579.64,184.26,12.3,1.0,0.088,-0.072,0.85,0.088,-0.072,1
0.776950288,2.028e-06,0.00246,0.047,0.405,-0.047,1.288,0.0605,396.0,18.6,1.72,0.52,1882.0,2974.07,2726.23,25.8,1.0,0.036,-0.204,0.865,0.26,-0.087,0
5.93725628,6.084e-05,0.0101,0.351,0.104,-0.351,3.639,0.254,115.6,8.1,0.86,0.13,891.0,148.97,71.27,17.1,1.0,0.115,-0.104,0.799,0.117,-0.107,0
18.22211768,8.404e-05,0.00339,0.973,69.79,-1.21,2.044,0.171,2318.0,185.0,7.45,1.99,620.0,34.99,29.4,15.2,1.0,0.144,-0.252,0.958,0.255,-0.157,1
4.56383697,4.582e-05,0.0076,0.365,0.094,-0.365,2.271,0.227,201.8,23.7,1.22,0.24,980.0,218.18,132.0,9.9,1.0,0.07,-0.13,0.861,0.168,-0.09,2
16.5340022,0.0002426,0.0128,0.525,0.433,-0.326,4.063,0.374,89.2,10.4,1.17,0.2,819.0,106.21,51.98,9.3,5.0,0.137,-0.112,1.202,0.208,-0.189,1
1.33258455,3.228e-05,0.0237,1.141,2.093,-0.22,5.77,1.1,152.7,24.0,15.89,4.76,1680.0,1884.66,1668.18,8.1,1.0,0.052,-0.208,0.951,0.285,-0.102,0
0.341842017,2.28e-07,0.000545,0.957,0.115,-0.721,1.1554,0.0417,285.6,5.3,1.72,0.2,2023.0,3991.16,1597.04,70.1,1.0,0.03,-0.07,0.747,0.086,-0.058,2
13.9482197,0.00023,0.0121,0.197,0.247,-0.196,7.686,0.338,119.4,9.5,2.53,0.42,1063.0,301.8,136.06,14.5,1.0,0.217,-0.078,2.346,0.389,-0.722,1
5.67577999,5.445e-05,0.00854,0.91,0.059,-0.639,3.554,0.209,51.2,5.3,1.22,0.39,1357.0,802.11,733.27,11.2,1.0,0.124,-0.186,1.438,0.459,-0.282,1
0.570953851,3.429e-06,0.00489,0.059,0.408,-0.059,0.998,0.216,76.1,10.9,1.01,0.33,2464.0,8688.17,8393.33,8.9,1.0,0.073,-0.218,1.145,0.375,-0.134,0
49.564693,0.0008238,0.0102,0.685,0.009,-0.521,8.54,0.423,113.5,8.7,1.63,0.3,588.0,28.19,14.16,15.0,1.0,0.143,-0.117,1.442,0.263,-0.263,1
4.29258258,3.677e-05,0.00725,0.339,0.113,-0.339,3.069,0.17,369.6,26.6,1.87,0.56,1161.0,428.77,389.18,16.1,1.0,0.05,-0.2,0.963,0.288,-0.096,0
0.960842633,4.4e-07,0.000367,1.341,0.363,-0.239,2.6441,0.0206,2022.9,13.4,67.53,20.93,2808.0,14655.53,13807.27,176.1,1.0,0.124,-0.186,1.597,0.495,-0.33,0
5.49548533,2.675e-05,0.00453,0.202,0.252,-0.202,2.461,0.122,85.8,7.1,1.3,0.36,1293.0,661.04,564.99,14.2,1.0,0.258,-0.172,1.392,0.388,-0.388,2
2.89494709,2.251e-05,0.0058,0.191,0.266,-0.191,3.254,0.179,45.8,3.8,1.16,0.34,1919.0,3204.25,2992.58,14.3,1.0,0.17,-0.187,1.684,0.501,-0.41,1
0.980505042,9.38e-07,0.00083,1.206,2.954,-0.102,1.4068,0.0467,426.6,10.0,26.35,7.74,1904.0,3100.61,2771.91,51.5,2.0,0.128,-0.192,1.059,0.311,-0.191,0
20.4853893,0.0003165,0.0118,0.834,0.123,-0.57,10.229,0.314,89.5,5.4,3.6,0.67,1015.0,251.16,121.29,17.9,2.0,0.143,-0.13,3.324,0.613,-0.551,2
3.58273837,2.315e-05,0.00574,0.143,0.312,-0.143,1.523,0.154,360.5,38.0,1.64,0.37,1064.0,302.74,215.05,11.6,1.0,0.05,-0.15,0.872,0.197,-0.085,2
15.604841,0.0001334,0.00654,0.715,0.234,-0.497,4.543,0.172,73.4,5.0,1.57,0.32,1013.0,248.62,153.97,15.3,1.0,0.266,-0.114,1.706,0.349,-0.524,2
0.762950224,3.293e-06,0.00344,0.197,0.259,-0.197,1.133,0.109,187.3,15.9,1.0,0.18,1651.0,1763.73,1054.13,15.8,1.0,0.037,-0.112,0.731,0.132,-0.057,1
62.060783,0.002215,0.035,0.928,0.013,-0.653,28.203,0.777,472.9,26.6,2.11,0.5,400.0,6.07,4.63,19.9,1.0,0.045,-0.144,0.784,0.185,-0.062,0
170.995748,0.00123,0.00643,0.839,0.099,-0.589,3.88,0.174,477.1,35.6,4.9,0.83,463.0,10.86,4.73,15.5,1.0,0.188,-0.101,1.983,0.337,-0.506,1
12.4252735,0.0004776,0.0411,0.171,0.313,-0.171,20.756,0.369,84.7,2.6,2.37,0.46,1299.0,673.53,422.56,36.6,1.0,0.323,-0.108,2.557,0.5,-1.0,0
39.2820405,0.0005332,0.0121,1.241,0.3793,-0.2614,3.344,0.482,157.5,22.1,58.67,20.57,823.0,108.22,115.49,6.9,3.0,0.455,-0.201,2.136,0.749,-0.997,0
19.5650801,0.0001766,0.00743,0.025,0.425,-0.025,4.242,0.277,61.7,5.3,0.97,0.18,791.0,92.77,46.07,13.8,1.0,0.099,-0.132,1.235,0.223,-0.149,1
2.17823752,2.245e-05,0.00734,0.037,0.403,-0.037,2.259,0.26,44.0,5.7,0.64,0.18,1473.0,1114.8,879.64,10.1,1.0,0.105,-0.18,0.969,0.26,-0.14,0
1.404674486,9.347e-06,0.00478,0.8171,0.0573,-0.5652,5.056,0.158,155.5,8.7,0.86,0.08,1126.0,379.5,128.34,20.7,1.0,0.056,-0.038,0.609,0.056,-0.053,0
12.3101351,0.0001292,0.00727,0.783,0.18,-0.576,3.797,0.199,263.7,22.8,1.51,0.07,651.0,42.42,7.04,12.9,2.0,0.077,-0.028,0.84,0.038,-0.063,2
2.61576515,1.619e-05,0.00563,0.25,0.194,-0.25,2.777,0.145,120.4,9.4,1.06,0.31,1379.0,851.6,731.11,15.1,1.0,0.084,-0.196,0.958,0.28,-0.12,2
409.2452,0.1121,0.0486,0.0176,0.4272,-0.0176,13.06,1.8,531.2,69.4,2.1,0.83,244.0,0.84,1.01,12.8,1.0,0.074,-0.271,0.911,0.362,-0.101,0
6.94245216,5.042e-05,0.00657,0.485,0.487,-0.285,3.491,0.147,160.8,12.8,1.34,0.42,1003.0,239.39,229.11,14.7,1.0,0.054,-0.216,1.03,0.324,-0.108,2
5.53312006,7.177e-05,0.00669,0.299,0.174,-0.299,3.486,0.325,53.1,5.0,1.05,0.18,1303.0,680.77,309.09,13.4,1.0,0.168,-0.112,1.425,0.248,-0.275,1
200.721168,0.004808,0.0159,0.234,0.225,-0.234,9.91,0.492,822.5,71.9,3.32,0.53,327.0,2.72,1.15,13.1,1.0,0.162,-0.108,1.17,0.186,-0.204,1
9.4061364,0.0001239,0.0118,0.397,0.055,-0.397,4.882,0.312,79.5,6.8,1.14,0.19,981.0,219.36,99.34,13.2,1.0,0.162,-0.108,1.268,0.207,-0.228,2
1.489457454,9.962e-06,0.00771,0.171,0.361,-0.171,3.028,0.134,56.3,2.3,1.58,0.34,2415.0,8026.6,5024.1,29.7,1.0,0.292,-0.117,2.087,0.449,-0.673,0
1.181165291,3.891e-06,0.00276,0.632,0.045,-0.474,1.013,0.113,370.4,35.5,1.52,0.2,1398.0,905.88,411.38,14.1,1.0,0.048,-0.078,0.747,0.098,-0.066,0
66.373298,0.0007009,0.00509,0.021,0.411,-0.021,8.559,0.787,415.0,31.9,1.99,0.64,471.0,11.59,10.94,13.7,1.0,0.056,-0.224,0.976,0.315,-0.105,2
13.61165024,8.495e-05,0.00438,0.112,0.337,-0.112,7.617,0.14,95.5,3.3,1.46,0.27,958.0,198.73,98.98,31.6,2.0,0.137,-0.125,1.499,0.272,-0.245,2
6.24564633,5.436e-05,0.0071,0.594,0.382,-0.384,2.459,0.182,212.0,21.2,1.06,0.12,731.0,67.62,27.85,11.9,1.0,0.027,-0.059,0.707,0.08,-0.049,2
0.945829261,5.176e-06,0.00461,0.326,0.15,-0.326,1.715,0.124,98.2,7.7,0.86,0.21,1790.0,2433.01,1748.46,15.1,1.0,0.042,-0.168,0.859,0.209,-0.075,0
10.8614163,0.0001616,0.0125,0.939,0.044,-0.655,6.02,0.39,64.8,5.5,1.01,0.29,899.0,154.68,127.71,12.9,1.0,0.062,-0.2,1.017,0.298,-0.106,1
0.973160836,4.3e-06,0.00353,0.034,0.452,-0.034,0.864,0.191,138.3,20.7,1.22,0.39,1932.0,3303.84,3066.78,9.8,1.0,0.052,-0.208,1.03,0.323,-0.108,0
4.05943749,2.57e-05,0.00665,0.914,0.055,-0.69,3.245,0.137,105.4,6.9,2.11,1.1,1295.0,664.54,1119.9,18.1,1.0,0.572,-0.308,1.655,0.862,-0.862,0
7.03965141,7.836e-05,0.00969,0.778,0.2,-0.574,3.141,0.265,268.7,31.1,2.72,0.46,1171.0,445.49,192.92,9.8,2.0,0.182,-0.098,1.513,0.256,-0.313,1
4.72519164,6.887e-05,0.0102,0.6,0.04,-0.471,3.751,0.34,98.8,11.9,3.98,0.57,2250.0,6060.79,2623.51,10.0,2.0,0.376,-0.094,3.831,0.542,-1.627,1
6.39903778,3.302e-05,0.00529,0.241,0.198,-0.241,3.15,0.129,186.6,9.0,6.54,1.96,1780.0,2376.4,2037.34,24.1,1.0,0.372,-0.217,4.856,1.456,-2.366,0
66.6434565,0.0003688,0.00449,0.985,0.045,-0.754,2.385,0.18,277.3,21.8,2.99,0.62,476.0,12.17,6.56,14.8,1.0,0.1,-0.15,1.164,0.242,-0.149,1
0.739761008,3.791e-06,0.00407,1.2359,0.0283,-0.2054,7.589,0.621,292.1,12.5,9.67,1.39,839.0,117.05,44.98,34.7,1.0,0.06,-0.06,0.35,0.05,-0.05,0
0.950735805,2.789e-06,0.00212,0.57,0.402,-0.368,1.1434,0.0918,175.1,13.0,1.39,0.46,1908.0,3129.59,3258.85,17.1,1.0,0.056,-0.224,1.005,0.333,-0.111,0
2.17815935,1.383e-05,0.00531,0.503,0.442,-0.304,1.839,0.166,116.3,10.2,1.22,0.41,1561.0,1398.42,1391.09,14.1,1.0,0.072,-0.217,1.098,0.37,-0.123,0
160.850075,0.003764,0.0181,0.769,0.027,-0.556,9.427,0.646,428.1,30.8,3.41,0.58,413.0,6.87,3.07,16.1,2.0,0.162,-0.108,1.507,0.258,-0.315,1
0.720460644,3.44e-07,0.000401,1.272,2.49,-0.113,1.7846,0.0223,2111.5,20.5,37.33,12.84,2240.0,5954.82,6047.46,117.2,2.0,0.056,-0.224,1.058,0.364,-0.121,0
3.7948721,2.483e-05,0.00549,1.168,7.1,-0.097,1.713,0.254,305.1,34.4,16.1,4.43,1083.0,325.63,270.28,11.3,1.0,0.035,-0.184,0.793,0.218,-0.058,0
122.0804953,0.0005677,0.00401,0.957,0.005,-0.668,4.054,0.299,799.9,37.2,2.92,0.2,297.0,1.83,0.44,23.3,3.0,0.032,-0.052,0.77,0.054,-0.04,2
6.2614227,0.0001055,0.0123,0.069,0.389,-0.069,4.779,0.439,51.4,5.7,0.81,0.25,1146.0,407.58,365.13,10.6,2.0,0.087,-0.203,1.121,0.352,-0.151,1
3.70386741,2.025e-05,0.00353,0.033,0.416,-0.033,1.41,0.109,125.7,11.9,0.86,0.17,1012.0,247.2,146.25,13.1,1.0,0.032,-0.12,0.776,0.152,-0.065,1
0.638437699,5.25e-07,0.000708,0.904,0.039,-0.641,0.3028,0.0501,286.8,13.8,2.48,0.24,1709.0,2024.34,711.27,25.8,1.0,0.02,-0.08,0.824,0.08,-0.046,0
1.8912851,3.084e-05,0.0187,1.216,3.363,-0.091,6.182,0.346,1223.4,57.2,19.96,1.64,1061.0,299.44,103.69,25.7,1.0,0.036,-0.04,0.707,0.058,-0.058,0
19.8751355,0.0002829,0.0119,0.919,0.023,-0.639,8.041,0.271,109.0,8.4,2.49,0.51,1061.0,299.47,154.58,15.2,1.0,0.148,-0.121,2.004,0.413,-0.338,1
3.47148164,8.236e-05,0.0191,0.719,0.261,-0.482,4.679,0.736,122.7,17.1,0.85,0.14,970.0,209.73,110.56,9.5,1.0,0.032,-0.097,0.716,0.118,-0.055,0
5.94373492,2.99e-05,0.00432,0.197,0.279,-0.197,1.847,0.124,301.0,25.4,1.14,0.06,674.0,48.82,10.68,13.2,1.0,0.053,-0.018,0.682,0.032,-0.06,2
85.7567919,0.0005965,0.00617,0.713,0.003,-0.538,5.695,0.195,159.1,10.9,2.99,0.83,528.0,18.44,13.35,16.9,1.0,0.094,-0.175,2.213,0.614,-0.33,2
2.18660188,1.056e-05,0.00363,0.828,0.02,-0.577,1.585,0.123,122.3,10.3,0.98,0.08,1099.0,345.07,106.33,14.2,1.0,0.078,-0.048,0.772,0.06,-0.08,2
3.1339356,2.005e-05,0.00589,0.768,0.201,-0.548,4.477,0.195,203.7,11.0,1.58,0.54,1315.0,704.95,717.03,21.4,1.0,0.054,-0.216,1.018,0.341,-0.114,0
2.55315031,1.24e-05,0.00465,0.32,0.138,-0.32,1.849,0.104,185.3,14.2,1.25,0.34,1312.0,699.7,584.17,15.4,1.0,0.046,-0.184,0.908,0.248,-0.088,2
2.936587946,9.202e-06,0.00262,0.863,0.006,-0.6,1.8952,0.0773,279.6,15.6,1.77,0.41,1190.0,473.18,337.27,20.1,1.0,0.149,-0.198,0.909,0.213,-0.142,2
145.786556,0.002417,0.0135,0.133,0.333,-0.133,4.891,0.391,378.0,32.6,1.82,0.24,331.0,2.84,1.05,13.9,1.0,0.081,-0.099,0.95,0.123,-0.082,1
1.33254212,2.139e-05,0.0137,0.662,0.297,-0.447,3.848,0.464,37.4,4.3,1.45,0.34,2694.0,12477.61,8649.33,10.6,1.0,0.397,-0.132,2.237,0.52,-0.965,0
10.7769944,0.0001209,0.00979,0.069,0.381,-0.069,2.616,0.235,185.6,19.5,1.15,0.25,752.0,75.83,51.67,11.3,1.0,0.124,-0.17,0.852,0.19,-0.127,2
2.5093344,4.145e-05,0.013,0.019,0.515,-0.019,1.833,0.64,184.3,52.9,1.47,0.45,1483.0,1143.04,1026.37,8.4,1.0,0.065,-0.195,1.081,0.329,-0.141,1
0.918921494,1.789e-06,0.00158,0.011,0.446,-0.011,0.9425,0.0543,321.0,15.7,1.49,0.4,1697.0,1960.12,1563.63,23.7,1.0,0.042,-0.179,0.833,0.22,-0.073,0
7.84931877,7.556e-05,0.00846,0.107,0.352,-0.107,3.747,0.31,68.2,6.6,0.81,0.12,925.0,172.98,70.0,12.6,1.0,0.144,-0.108,0.99,0.138,-0.138,2
67.7125988,0.000294,0.00369,1.8756,0.1083,-0.6561,1.538,0.194,542.4,57.5,82.63,35.03,460.0,10.63,13.37,13.4,2.0,0.052,-0.306,0.847,0.359,-0.068,0
12.4285576,0.0003203,0.0225,0.892,0.016,-0.637,13.98,0.756,620.1,53.5,2.22,0.44,669.0,47.26,29.57,13.2,1.0,0.032,-0.128,0.752,0.152,-0.061,0
1.275511306,9.549e-06,0.00636,0.011,0.44,-0.01,1.889,0.187,69.3,7.9,0.84,0.26,1739.0,2160.97,1899.85,10.3,1.0,0.101,-0.203,1.015,0.305,-0.153,0
5.78159956,4.522e-05,0.00601,0.66,0.29,-0.455,2.222,0.181,72.8,5.6,1.7,0.51,1475.0,1117.19,981.46,16.4,1.0,0.299,-0.161,1.884,0.559,-0.622,0
8.4805019,0.000212,0.0204,0.972,0.008,-0.673,8.345,0.515,164.9,17.6,1.26,0.18,781.0,87.82,42.81,11.0,1.0,0.085,-0.085,0.737,0.106,-0.077,0
24.5607107,0.0003753,0.0161,0.374,0.096,-0.374,8.679,0.35,55.2,3.9,1.13,0.2,787.0,90.55,45.11,14.9,4.0,0.137,-0.125,1.499,0.272,-0.245,1
2.94648935,2.514e-05,0.00679,0.01,0.444,-0.009,3.155,0.238,57.0,5.1,0.89,0.25,1497.0,1187.5,921.5,12.7,1.0,0.069,-0.172,1.171,0.322,-0.138,2
1.227986164,6.358e-06,0.00514,0.477,0.015,-0.453,1.551,0.165,150.5,12.8,1.17,0.31,1673.0,1846.47,1485.55,14.8,1.0,0.116,-0.174,0.931,0.248,-0.134,0
2.11548883,2.142e-05,0.0098,0.505,0.474,-0.298,4.008,0.324,169.5,12.0,1.29,0.4,1426.0,978.38,906.12,17.6,1.0,0.052,-0.208,0.971,0.297,-0.099,0
358.96247,0.03624,0.0583,0.424,0.026,-0.424,23.49,2.0,670.8,67.0,2.37,0.72,242.0,0.81,0.73,12.1,1.0,0.048,-0.204,0.904,0.275,-0.086,0
2.17815196,1.383e-05,0.00643,0.32,0.139,-0.32,2.445,0.162,245.0,16.9,1.09,0.17,1139.0,395.98,199.0,17.9,1.0,0.036,-0.09,0.7,0.109,-0.051,0
342.315407,0.008932,0.019,0.1974,0.2513,-0.1973,12.476,0.785,719.7,66.3,3.15,1.52,304.0,2.03,2.88,13.3,2.0,0.079,-0.286,1.164,0.562,-0.155,0
1.089077224,7.955e-06,0.00679,0.206,0.252,-0.206,2.705,0.21,152.7,10.3,1.0,0.11,1458.0,1068.22,415.89,18.7,1.0,0.042,-0.084,0.83,0.092,-0.067,0
1.288066288,1.125e-06,0.000812,1.378,1.233,-0.133,6.4616,0.0424,10082.6,54.8,34.84,3.06,1310.0,692.0,247.26,230.7,1.0,0.066,-0.048,0.639,0.056,-0.05,0
24.6683831,0.0003508,0.0124,0.751,0.213,-0.529,8.556,0.353,109.2,8.1,1.76,0.3,788.0,91.32,43.64,15.3,1.0,0.168,-0.112,1.554,0.269,-0.328,1
6.98472143,6.164e-05,0.00708,0.451,0.055,-0.407,2.724,0.202,90.7,8.7,1.19,0.34,1059.0,297.15,255.24,11.7,1.0,0.175,-0.175,1.227,0.36,-0.27,2
349.41047,0.02589,0.0474,0.2791,0.206,-0.2786,15.02,1.8,652.8,83.4,2.41,0.75,253.0,0.97,0.88,17.7,1.0,0.032,-0.241,0.945,0.294,-0.077,1
0.562563871,2.232e-06,0.00344,0.36,0.111,-0.36,1.591,0.151,34.6,2.7,0.69,0.22,2626.0,11201.45,10121.63,16.4,1.0,0.07,-0.21,1.145,0.366,-0.131,0
0.93373458,7.567e-06,0.00889,0.574,0.299,-0.574,4.364,0.784,127.7,10.9,0.93,0.18,1573.0,1446.48,902.3,27.8,1.0,0.03,-0.127,0.804,0.153,-0.061,0
1.33251948,2.017e-05,0.015,0.402,0.096,-0.375,3.733,0.274,233.7,16.0,1.64,0.48,1751.0,2218.21,1966.7,17.7,1.0,0.108,-0.201,1.058,0.309,-0.166,0
168.84663,0.01083,0.038,0.1251,0.3255,-0.1251,9.75,1.2,215.1,32.0,1.45,0.59,329.0,2.78,3.37,9.3,1.0,0.038,-0.297,0.992,0.411,-0.085,0
14.8162925,0.0002631,0.0127,0.857,0.099,-0.608,4.973,0.362,108.2,10.0,1.57,0.25,912.0,163.33,73.41,12.5,1.0,0.09,-0.11,1.325,0.214,-0.175,1
160.4122022,0.0009973,0.00456,0.903,0.005,-0.634,4.92,0.241,2538.0,117.0,4.45,0.66,270.0,1.26,0.62,24.4,1.0,0.03,-0.09,0.727,0.109,-0.055,0
4.34195312,3.55e-05,0.00666,0.118,0.334,-0.118,2.598,0.207,73.3,7.7,0.94,0.3,1236.0,552.7,519.44,10.6,1.0,0.09,-0.21,1.09,0.35,-0.15,2
122.358116,0.004202,0.019,0.255,0.198,-0.255,10.768,0.69,352.8,34.9,2.15,0.61,407.0,6.46,5.54,12.2,1.0,0.153,-0.187,1.139,0.324,-0.216,2
7.298142,5.423e-05,0.00629,0.411,0.059,-0.411,3.024,0.146,370.5,29.4,1.6,0.09,786.0,90.04,17.03,13.6,2.0,0.06,-0.04,0.834,0.047,-0.052,2
18.5010898,0.0001557,0.00601,0.719,0.046,-0.512,3.179,0.17,421.1,33.8,1.62,0.24,555.0,22.4,11.1,14.7,1.0,0.03,-0.09,0.734,0.112,-0.06,2
7.016016,0.006295,0.0873,0.89,0.105,-0.641,3.8,13.2,169.0,154.0,1.72,0.5,1138.0,396.43,340.45,6.3,1.0,0.062,-0.187,1.136,0.333,-0.143,1
0.569961046,2.194e-06,0.00381,0.343,0.131,-0.343,1.446,0.119,44.2,3.0,1.04,0.26,2743.0,13463.04,9803.62,18.9,1.0,0.357,-0.127,1.549,0.381,-0.571,0
42.068554,0.001061,0.026,0.022,0.441,-0.022,5.723,0.496,186.3,18.9,1.32,0.41,541.0,20.28,19.05,9.8,2.0,0.054,-0.216,0.964,0.302,-0.101,1
1.121634781,3.969e-06,0.00296,0.409,0.053,-0.409,1.155,0.111,71.5,6.3,0.6,0.03,1225.0,529.9,131.86,14.8,1.0,0.042,-0.025,0.72,0.036,-0.056,0
1.33256979,1.315e-05,0.00885,0.207,0.277,-0.207,3.293,0.245,104.2,6.9,0.97,0.3,1692.0,1943.76,1779.52,18.4,1.0,0.05,-0.2,0.95,0.29,-0.097,0
0.536650896,5.75e-07,0.000843,1.175,0.101,-0.094,4.702,0.123,273.2,3.2,18.45,4.9,2163.0,5179.76,3975.37,117.8,1.0,0.075,-0.188,0.881,0.234,-0.1,0
397.73699,0.01117,0.0182,0.883,0.013,-0.641,11.76,0.844,1131.5,87.2,3.05,0.4,211.0,0.47,0.21,15.3,1.0,0.099,-0.081,0.768,0.1,-0.09,0
2.17818699,1.527e-05,0.00615,0.553,0.403,-0.349,2.686,0.166,115.8,8.9,1.03,0.27,1347.0,776.45,601.66,15.4,1.0,0.12,-0.18,0.932,0.239,-0.147,0
6.23968392,2.442e-05,0.00307,0.679,0.049,-0.537,0.668,0.18,155.9,22.8,1.55,0.41,1060.0,299.03,235.11,9.0,1.0,0.18,-0.18,1.143,0.305,-0.222,1
3.60082855,1.725e-05,0.00355,0.395,0.064,-0.395,1.938,0.123,296.3,19.5,1.36,0.04,927.0,174.45,24.19,17.9,1.0,0.063,-0.018,0.796,0.027,-0.054,2
15.5714121,0.0001077,0.00567,0.312,0.139,-0.312,2.294,0.222,173.5,17.2,0.72,0.05,399.0,5.98,1.27,13.0,1.0,0.027,-0.03,0.557,0.033,-0.033,2
3.59645081,3.644e-05,0.00761,0.781,0.176,-0.545,2.661,0.213,149.6,11.1,1.66,0.29,1327.0,732.82,323.35,16.2,2.0,0.12,-0.12,1.235,0.213,-0.175,2
20.6579443,0.0003509,0.0132,0.188,0.269,-0.188,8.798,0.405,98.2,8.0,1.27,0.23,728.0,66.27,30.95,14.1,1.0,0.231,-0.116,1.306,0.23,-0.306,2
0.760941405,4.138e-06,0.00466,0.26,0.208,-0.26,1.773,0.152,186.6,15.4,1.18,0.27,1817.0,2591.44,1712.4,15.2,1.0,0.038,-0.152,0.87,0.193,-0.083,0
137.665706,0.001825,0.00928,0.041,0.416,-0.041,3.732,0.266,536.9,54.0,15.41,1.06,720.0,63.38,12.08,11.7,1.0,0.03,-0.027,6.897,0.475,-1.109,0
1.54038914,1.498e-05,0.0058,0.043,0.41,-0.043,1.683,0.217,71.8,9.7,0.84,0.24,1638.0,1701.3,1418.98,9.1,1.0,0.101,-0.188,0.989,0.281,-0.152,0
71.76236302,4.589e-05,0.000527,0.052,0.085,-0.036,29.435,0.0171,8591.9,8.2,25.76,7.21,665.0,46.35,39.26,1134.3,1.0,0.712,-0.178,2.817,0.789,-1.709,0
16.3368863,0.0001677,0.00723,0.066,0.376,-0.066,3.597,0.197,225.9,20.9,1.27,0.34,642.0,40.22,42.68,12.1,1.0,0.094,-0.175,0.859,0.235,-0.126,1
1.63668262,1.051e-05,0.00541,1.22,7.189,-0.518,1.907,0.235,921.7,88.6,103.99,36.36,2562.0,10160.3,10682.43,12.9,1.0,0.402,-0.234,3.739,1.307,-1.743,1
11.615625,0.0001528,0.00823,0.977,0.007,-0.705,2.233,0.362,191.2,28.0,2.84,0.43,905.0,158.69,65.4,8.8,2.0,0.368,-0.092,1.453,0.218,-0.51,1
110.978266,0.003333,0.0188,0.074,0.382,-0.074,11.312,0.65,150.2,12.0,1.86,0.31,463.0,10.84,4.75,14.0,2.0,0.176,-0.095,1.529,0.256,-0.313,2
0.952378454,5.951e-06,0.00501,0.996,0.057,-0.683,3.892,0.36,43.8,3.0,1.46,0.43,2528.0,9651.76,8362.08,17.4,3.0,0.124,-0.186,1.375,0.404,-0.235,0
6.08003714,1.668e-05,0.00228,0.254,0.196,-0.254,1.308,0.0835,184.0,12.4,1.07,0.09,808.0,100.72,32.86,17.7,1.0,0.082,-0.06,0.804,0.069,-0.089,2
3.035206175,5.17e-06,0.00134,0.965,0.006,-0.683,0.6182,0.0834,696.9,43.9,3.59,0.8,1143.0,403.53,275.65,19.1,1.0,0.063,-0.158,0.873,0.195,-0.09,2
358.96844,0.02922,0.0473,0.151,0.302,-0.151,21.71,1.4,807.8,70.4,2.7,0.7,263.0,1.13,0.86,13.3,1.0,0.046,-0.184,0.947,0.244,-0.104,0
2.21316437,1.386e-05,0.00581,0.672,0.033,-0.509,3.874,0.189,116.1,5.1,0.95,0.18,1374.0,841.98,506.58,27.9,1.0,0.135,-0.149,0.83,0.16,-0.107,0
173.2578372,0.0008167,0.00392,1.9038,0.0241,-0.7369,2.027,0.266,687.0,70.1,117.29,72.68,376.0,4.73,8.87,13.5,1.0,0.057,-0.351,1.162,0.72,-0.131,1
0.530967987,1.921e-06,0.0035,0.093,0.387,-0.093,1.812,0.107,26.9,1.3,1.08,0.31,4196.0,73103.16,61299.22,24.1,1.0,0.112,-0.168,2.052,0.581,-0.388,0
6.30558387,6.536e-05,0.00939,0.601,0.359,-0.383,2.619,0.276,193.1,24.2,2.52,1.36,1125.0,378.9,631.53,9.5,1.0,0.658,-0.282,1.756,0.947,-0.947,2
4.2058608,0.0001492,0.0304,0.438,0.032,-0.432,7.39,0.651,182.0,17.4,1.14,0.3,1012.0,248.04,202.41,13.3,1.0,0.031,-0.178,0.839,0.22,-0.073,0
41.6757509,0.0005993,0.0117,0.256,0.181,-0.256,10.848,0.336,142.0,7.1,2.1,0.51,690.0,53.72,38.64,22.6,1.0,0.465,-0.155,1.763,0.428,-0.796,1
11.49589567,7.245e-05,0.00563,0.295,0.149,-0.295,2.256,0.155,108.3,9.5,1.59,0.46,1057.0,295.46,255.66,13.2,1.0,0.252,-0.168,1.506,0.444,-0.4,1
8.4803326,0.0001724,0.0183,0.556,0.412,-0.34,5.918,0.558,35.6,3.9,1.35,0.26,1390.0,882.07,527.66,11.0,1.0,0.308,-0.103,2.179,0.43,-0.736,0
0.609926502,2.437e-06,0.00309,0.24,0.218,-0.24,1.2529,0.0969,133.8,10.5,1.12,0.37,2141.0,4990.14,4831.82,15.3,1.0,0.039,-0.221,0.965,0.312,-0.104,1
